时间,位移量(mm)
2023-03-22 15:40:00,59.6
2023-03-22 16:50:00,59.6
2023-03-22 18:00:00,59.68
2023-03-22 19:10:00,60.51
2023-03-22 20:20:00,61.26
2023-03-22 21:30:00,62.65
2023-03-22 22:40:00,64.91
2023-03-22 23:50:00,65.78
2023-03-23 01:10:00,66.38
2023-03-23 02:20:00,67.05
2023-03-23 03:30:00,67.56
2023-03-23 04:40:00,67.64
2023-03-23 05:50:00,67.64
2023-03-23 07:00:00,67.84
2023-03-23 08:10:00,67.88
2023-03-23 09:20:00,67.88
2023-03-23 10:30:00,67.6
2023-03-23 11:40:00,67.37
2023-03-23 12:50:00,67.45
2023-03-23 14:00:00,67.48
2023-03-23 15:10:00,68.04
2023-03-23 16:20:00,68.28
2023-03-23 17:30:00,68.71
2023-03-23 18:40:00,69.42
2023-03-23 19:50:00,69.62
2023-03-23 21:00:00,71.28
2023-03-23 22:10:00,72.43
2023-03-23 23:20:00,73.09
2023-03-24 00:40:00,73.81
2023-03-24 01:50:00,74.2
2023-03-24 03:00:00,74.72
2023-03-24 04:10:00,75.07
2023-03-24 05:20:00,75.51
2023-03-24 06:30:00,76.55
2023-03-24 07:40:00,78.21
2023-03-24 08:50:00,79.32
2023-03-24 10:00:00,80.08
2023-03-24 11:10:00,80.11
2023-03-24 12:20:00,80.11
2023-03-24 13:30:00,80.11
2023-03-24 14:40:00,80.07
2023-03-24 15:50:00,79.87
2023-03-24 17:00:00,79.87
2023-03-24 18:10:00,79.87
2023-03-24 19:20:00,80.43
2023-03-24 20:30:00,81.26
2023-03-24 21:40:00,81.88
2023-03-24 22:50:00,82.44
2023-03-25 00:10:00,82.95
2023-03-25 01:20:00,83.15
2023-03-25 02:30:00,83.31
2023-03-25 03:40:00,83.43
2023-03-25 04:50:00,83.71
2023-03-25 06:00:00,83.94
2023-03-25 07:10:00,84.11
2023-03-25 08:20:00,84.14
2023-03-25 09:30:00,84.1
2023-03-25 10:40:00,83.35
2023-03-25 11:50:00,81.41
2023-03-25 13:00:00,80.41
2023-03-25 14:10:00,80.14
2023-03-25 15:20:00,79.07
2023-03-25 16:30:00,77.09
2023-03-25 17:40:00,74.75
2023-03-25 18:50:00,74.4
2023-03-25 20:00:00,74.13
2023-03-25 21:10:00,74.13
2023-03-25 22:20:00,74.17
2023-03-25 23:30:00,74.2
2023-03-26 00:50:00,74.64
2023-03-26 02:00:00,75.15
2023-03-26 03:10:00,75.67
2023-03-26 04:20:00,76.27
2023-03-26 05:30:00,76.7
2023-03-26 06:40:00,76.93
2023-03-26 07:50:00,77.13
2023-03-26 09:00:00,77.13
2023-03-26 10:10:00,73.61
2023-03-26 11:20:00,67.58
2023-03-26 12:30:00,59.83
2023-03-26 13:40:00,53.37
2023-03-26 14:50:00,47.7
2023-03-26 16:00:00,43.87
2023-03-26 17:10:00,42.4
2023-03-26 18:20:00,42.2
2023-03-26 19:30:00,42.92
2023-03-26 20:40:00,44.98
2023-03-26 21:50:00,46.96
2023-03-26 23:00:00,50.24
2023-03-27 00:20:00,54.2
2023-03-27 01:30:00,57.64
2023-03-27 02:40:00,61.2
2023-03-27 03:50:00,64.24
2023-03-27 05:00:00,66.61
2023-03-27 06:10:00,68.83
2023-03-27 07:20:00,70.53
2023-03-27 08:30:00,70.73
2023-03-27 09:40:00,67.68
2023-03-27 10:50:00,55.85
2023-03-27 12:00:00,38.46
2023-03-27 13:10:00,19.35
2023-03-27 14:20:00,10.82
2023-03-27 15:30:00,9.24
2023-03-27 16:40:00,9.52
2023-03-27 17:50:00,10.35
2023-03-27 19:00:00,13.43
2023-03-27 20:10:00,19.7
2023-03-27 21:20:00,28.45
2023-03-27 22:30:00,35.86
2023-03-27 23:40:00,42.86
2023-03-28 01:00:00,49.14
2023-03-28 02:10:00,53.21
2023-03-28 03:20:00,56.29
2023-03-28 04:30:00,59.49
2023-03-28 05:40:00,63.8
2023-03-28 06:50:00,67.04
2023-03-28 08:00:00,68.47
2023-03-28 09:10:00,68.74
2023-03-28 10:20:00,68.7
2023-03-28 11:30:00,65.29
2023-03-28 12:40:00,54.67
2023-03-28 13:50:00,38.27
2023-03-28 15:00:00,24.71
2023-03-28 16:10:00,16.78
2023-03-28 17:20:00,15
2023-03-28 18:30:00,15.55
2023-03-28 19:40:00,17.8
2023-03-28 20:50:00,21.29
2023-03-28 22:00:00,25.72
2023-03-28 23:10:00,31.96
2023-03-29 00:30:00,38.25
2023-03-29 01:40:00,43.9
2023-03-29 02:50:00,48.96
2023-03-29 04:00:00,52.21
2023-03-29 05:10:00,55.02
2023-03-29 06:20:00,58.86
2023-03-29 07:30:00,62.21
2023-03-29 08:40:00,63.59
2023-03-29 09:50:00,63.67
2023-03-29 11:00:00,60.94
2023-03-29 12:10:00,50.69
2023-03-29 13:20:00,36.46
2023-03-29 14:30:00,24.5
2023-03-29 15:40:00,18.37
2023-03-29 16:50:00,15.07
2023-03-29 18:00:00,14.8
2023-03-29 19:10:00,15.94
2023-03-29 20:20:00,19.35
2023-03-29 21:30:00,24.25
2023-03-29 22:40:00,30.91
2023-03-29 23:50:00,38.26
2023-03-30 01:10:00,47.08
2023-03-30 02:20:00,52.57
2023-03-30 03:30:00,56.92
2023-03-30 04:40:00,62.05
2023-03-30 05:50:00,68.19
2023-03-30 07:00:00,72.85
2023-03-30 08:10:00,73.92
2023-03-30 09:20:00,71.3
2023-03-30 10:30:00,55.23
2023-03-30 11:40:00,30.71
2023-03-30 12:50:00,9.44
2023-03-30 14:00:00,-0.54
2023-03-30 15:10:00,-2.76
2023-03-30 16:20:00,-6.17
2023-03-30 17:30:00,-6.68
2023-03-30 18:40:00,-3.16
2023-03-30 19:50:00,7.78
2023-03-30 21:00:00,21.62
2023-03-30 22:10:00,34.12
2023-03-30 23:20:00,42.23
2023-03-31 00:40:00,45.95
2023-03-31 01:50:00,49.62
2023-03-31 03:00:00,53.14
2023-03-31 04:10:00,56.49
2023-03-31 05:20:00,60.1
2023-03-31 06:30:00,63.15
2023-03-31 07:40:00,64.89
2023-03-31 08:50:00,64.85
2023-03-31 10:00:00,62.23
2023-03-31 11:10:00,47.62
2023-03-31 12:20:00,25.87
2023-03-31 13:30:00,10.29
2023-03-31 14:40:00,0.6
2023-03-31 15:50:00,-2.33
2023-03-31 17:00:00,-4.19
2023-03-31 18:10:00,-4.62
2023-03-31 19:20:00,-1.42
2023-03-31 20:30:00,8.49
2023-03-31 21:40:00,17.78
2023-03-31 22:50:00,25.98
2023-04-01 00:10:00,34.52
2023-04-01 01:20:00,42.79
2023-04-01 02:30:00,50.1
2023-04-01 03:40:00,57.15
2023-04-01 04:50:00,61.83
2023-04-01 06:00:00,63.96
2023-04-01 07:10:00,66.78
2023-04-01 08:20:00,67.26
2023-04-01 09:30:00,62.15
2023-04-01 10:40:00,41.19
2023-04-01 11:50:00,16.18
2023-04-01 13:00:00,1.91
2023-04-01 14:10:00,-4.82
2023-04-01 15:20:00,-14.49
2023-04-01 16:30:00,-21.43
2023-04-01 17:40:00,-22.89
2023-04-01 18:50:00,-19.45
2023-04-01 20:00:00,-7.69
2023-04-01 21:10:00,3.88
2023-04-01 22:20:00,13.31
2023-04-01 23:30:00,19.87
2023-04-02 00:50:00,26.95
2023-04-02 02:00:00,32.06
2023-04-02 03:10:00,36.87
2023-04-02 04:20:00,41.17
2023-04-02 05:30:00,44.53
2023-04-02 06:40:00,46.16
2023-04-02 07:50:00,46.75
2023-04-02 09:00:00,46.75
2023-04-02 10:10:00,44.57
2023-04-02 12:00:00,16.1
2023-04-02 13:10:00,-3.04
2023-04-02 14:20:00,-13.52
2023-04-02 15:30:00,-16.34
2023-04-02 16:40:00,-17.4
2023-04-02 17:50:00,-17.87
2023-04-02 19:00:00,-16.01
2023-04-02 20:10:00,-11.29
2023-04-02 21:20:00,-4.29
2023-04-02 22:30:00,2.69
2023-04-02 23:40:00,10
2023-04-03 01:10:00,18.02
2023-04-03 02:20:00,24.66
2023-04-03 03:30:00,37.05
2023-04-03 04:40:00,43.53
2023-04-03 05:50:00,48.04
2023-04-03 07:00:00,51.48
2023-04-03 08:10:00,52.67
2023-04-03 09:20:00,50.93
2023-04-03 10:30:00,40.83
2023-04-03 11:40:00,27.97
2023-04-03 12:50:00,7.6
2023-04-03 14:00:00,4.91
2023-04-03 15:10:00,-0.52
2023-04-03 16:20:00,-6.58
2023-04-03 17:30:00,-7.8
2023-04-03 18:40:00,-4.68
2023-04-03 19:50:00,1.3
2023-04-03 21:00:00,9.46
2023-04-03 22:10:00,18.37
2023-04-03 23:20:00,27.04
2023-04-04 00:40:00,35.11
2023-04-04 01:50:00,40.45
2023-04-04 03:00:00,44.44
2023-04-04 04:10:00,47.63
2023-04-04 05:20:00,49.89
2023-04-04 06:30:00,52.23
2023-04-04 07:40:00,54.65
2023-04-04 08:50:00,57.46
2023-04-04 10:00:00,58.88
2023-04-04 11:10:00,59.24
2023-04-04 12:20:00,60.39
2023-04-04 13:30:00,61.82
2023-04-04 14:40:00,62.02
2023-04-04 15:50:00,62.01
2023-04-04 17:00:00,61.82
2023-04-04 18:10:00,61.78
2023-04-04 19:20:00,62.18
2023-04-04 20:30:00,62.89
2023-04-04 21:40:00,63.25
2023-04-04 22:50:00,63.57
2023-04-05 00:10:00,64.12
2023-04-05 01:20:00,64.75
2023-04-05 02:30:00,64.83
2023-04-05 03:40:00,64.87
2023-04-05 04:50:00,64.87
2023-04-05 06:00:00,64.87
2023-04-05 07:10:00,64.87
2023-04-05 08:20:00,64.87
2023-04-05 09:30:00,64.19
2023-04-05 10:40:00,63.76
2023-04-05 11:50:00,62.85
2023-04-05 13:00:00,62.45
2023-04-05 14:10:00,65.06
2023-04-05 15:20:00,66.77
2023-04-05 16:30:00,67.01
2023-04-05 17:40:00,67.33
2023-04-05 18:50:00,68.43
2023-04-05 20:00:00,68.79
2023-04-05 21:10:00,69.06
2023-04-05 22:20:00,69.58
2023-04-05 23:30:00,70.37
2023-04-06 00:50:00,71.91
2023-04-06 02:00:00,72.94
2023-04-06 03:10:00,73.66
2023-04-06 04:20:00,74.32
2023-04-06 05:30:00,74.96
2023-04-06 06:40:00,75.63
2023-04-06 07:50:00,75.87
2023-04-06 09:00:00,74.44
2023-04-06 10:10:00,68.42
2023-04-06 11:20:00,49.13
2023-04-06 12:30:00,19.09
2023-04-06 13:40:00,0.29
2023-04-06 14:50:00,-3.71
2023-04-06 16:00:00,-7.83
2023-04-06 17:10:00,-9.38
2023-04-06 18:20:00,-7.16
2023-04-06 19:30:00,2.43
2023-04-06 20:40:00,17.08
2023-04-06 21:50:00,28.13
2023-04-06 23:00:00,36.29
2023-04-07 00:20:00,40.91
2023-04-07 01:30:00,45.27
2023-04-07 02:40:00,49.75
2023-04-07 03:50:00,54.88
2023-04-07 05:00:00,59.39
2023-04-07 06:10:00,63.57
2023-04-07 07:20:00,65.95
2023-04-07 08:30:00,66.34
2023-04-07 09:40:00,66.34
2023-04-07 10:50:00,65.15
2023-04-07 12:00:00,60.31
2023-04-07 13:10:00,54.84
2023-04-07 14:20:00,45.3
2023-04-07 15:30:00,33.36
2023-04-07 16:40:00,27.8
2023-04-07 17:50:00,27.37
2023-04-07 19:00:00,27.73
2023-04-07 20:10:00,28.67
2023-04-07 21:20:00,30.29
2023-04-07 22:30:00,33.39
2023-04-07 23:40:00,36.83
2023-04-08 01:00:00,41.3
2023-04-08 02:10:00,45.34
2023-04-08 03:20:00,49.02
2023-04-08 04:30:00,51.94
2023-04-08 05:40:00,54.2
2023-04-08 06:50:00,56.89
2023-04-08 08:00:00,57.68
2023-04-08 09:10:00,57.64
2023-04-08 10:20:00,55.54
2023-04-08 11:30:00,51.69
2023-04-08 12:40:00,38.82
2023-04-08 13:50:00,17.15
2023-04-08 15:00:00,-5.21
2023-04-08 16:10:00,-14.09
2023-04-08 17:20:00,-16.9
2023-04-08 18:30:00,-16.51
2023-04-08 19:40:00,-10.44
2023-04-08 20:50:00,2.87
2023-04-08 22:00:00,14.54
2023-04-08 23:10:00,25.39
2023-04-09 00:30:00,36.67
2023-04-09 01:40:00,44.67
2023-04-09 02:50:00,51.08
2023-04-09 04:00:00,55.07
2023-04-09 05:10:00,57.77
2023-04-09 06:20:00,59.66
2023-04-09 07:30:00,61.01
2023-04-09 08:40:00,61.05
2023-04-09 09:50:00,54.78
2023-04-09 11:00:00,33.37
2023-04-09 12:10:00,6.22
2023-04-09 13:20:00,-12.28
2023-04-09 14:30:00,-15.97
2023-04-09 15:40:00,-21.35
2023-04-09 16:50:00,-25.08
2023-04-09 18:00:00,-24.09
2023-04-09 19:10:00,-15.6
2023-04-09 20:20:00,-5.3
2023-04-09 21:30:00,4.8
2023-04-09 22:40:00,12.4
2023-04-09 23:50:00,17.42
2023-04-10 01:10:00,22.8
2023-04-10 02:20:00,27.47
2023-04-10 03:30:00,31.46
2023-04-10 04:40:00,35.33
2023-04-10 05:50:00,39.09
2023-04-10 07:00:00,42.85
2023-04-10 08:10:00,44.08
2023-04-10 09:20:00,41.86
2023-04-10 10:30:00,26.38
2023-04-10 11:40:00,1.63
2023-04-10 12:50:00,-12.75
2023-04-10 14:00:00,-19.53
2023-04-10 15:10:00,-27.69
2023-04-10 16:20:00,-34.32
2023-04-10 17:30:00,-35.67
2023-04-10 18:40:00,-32.77
2023-04-10 19:50:00,-22.74
2023-04-10 21:00:00,-10.14
2023-04-10 22:10:00,-3.65
2023-04-10 23:20:00,3.98
2023-04-11 00:40:00,12.56
2023-04-11 01:50:00,18.65
2023-04-11 03:00:00,23.64
2023-04-11 04:10:00,28.42
2023-04-11 05:20:00,31.97
2023-04-11 06:30:00,34.62
2023-04-11 07:40:00,36.48
2023-04-11 08:50:00,36.67
2023-04-11 10:00:00,33.58
2023-04-11 11:10:00,14.64
2023-04-11 12:20:00,-12.54
2023-04-11 13:30:00,-24.02
2023-04-11 14:40:00,-33.58
2023-04-11 15:50:00,-42.95
2023-04-11 17:00:00,-48.14
2023-04-11 18:10:00,-48.81
2023-04-11 19:20:00,-41.73
2023-04-11 20:30:00,-30.87
2023-04-11 21:40:00,-22.4
2023-04-11 22:50:00,-15
2023-04-12 00:10:00,-5.46
2023-04-12 01:20:00,2.34
2023-04-12 02:30:00,9.22
2023-04-12 03:40:00,14.48
2023-04-12 04:50:00,20.06
2023-04-12 06:00:00,24.48
2023-04-12 07:10:00,27.9
2023-04-12 08:20:00,28.29
2023-04-12 09:30:00,25.99
2023-04-12 10:40:00,18.34
2023-04-12 11:50:00,14.33
2023-04-12 13:00:00,13.7
2023-04-12 14:10:00,18.58
2023-04-12 15:20:00,21.83
2023-04-12 16:30:00,22.39
2023-04-12 17:40:00,22.62
2023-04-12 18:50:00,23.14
2023-04-12 20:00:00,27.3
2023-04-12 21:10:00,31.97
2023-04-12 22:20:00,37.56
2023-04-12 23:30:00,43.07
2023-04-13 00:50:00,46.75
2023-04-13 02:00:00,49.12
2023-04-13 03:10:00,50.07
2023-04-13 04:20:00,51.18
2023-04-13 05:30:00,52.01
2023-04-13 06:40:00,52.76
2023-04-13 07:50:00,53
2023-04-13 09:00:00,51.81
2023-04-13 10:10:00,46.31
2023-04-13 11:20:00,40.48
2023-04-13 12:30:00,34.74
2023-04-13 13:40:00,34.14
2023-04-13 14:50:00,34.18
2023-04-13 16:00:00,34.14
2023-04-13 17:10:00,29.47
2023-04-13 18:20:00,27.96
2023-04-13 19:30:00,27.96
2023-04-13 20:40:00,29.23
2023-04-13 21:50:00,30.81
2023-04-13 23:00:00,31.95
2023-04-14 00:20:00,33.78
2023-04-14 01:30:00,35.6
2023-04-14 02:40:00,36.58
2023-04-14 03:50:00,38.01
2023-04-14 05:00:00,39.12
2023-04-14 06:10:00,39.86
2023-04-14 07:20:00,40.5
2023-04-14 08:30:00,40.5
2023-04-14 09:40:00,40.5
2023-04-14 10:50:00,40.5
2023-04-14 12:00:00,40.5
2023-04-14 13:10:00,30.66
2023-04-14 14:20:00,6.77
2023-04-14 15:30:00,-11.36
2023-04-14 16:40:00,-18.9
2023-04-14 17:50:00,-20.13
2023-04-14 19:00:00,-18.14
2023-04-14 20:20:00,-11.41
2023-04-14 21:30:00,-0.6
2023-04-14 22:40:00,8.35
2023-04-14 23:50:00,15.47
2023-04-15 01:10:00,26.1
2023-04-15 02:20:00,34.02
2023-04-15 03:30:00,40.91
2023-04-15 04:40:00,46.09
2023-04-15 05:50:00,50.53
2023-04-15 07:00:00,54.24
2023-04-15 08:10:00,54.6
2023-04-15 09:20:00,49.92
2023-04-15 10:30:00,31.73
2023-04-15 11:40:00,5.29
2023-04-15 12:50:00,-16.12
2023-04-15 14:00:00,-19.05
2023-04-15 15:20:00,-26.9
2023-04-15 16:30:00,-34.04
2023-04-15 17:40:00,-34.44
2023-04-15 18:50:00,-32.22
2023-04-15 20:00:00,-21.79
2023-04-15 21:10:00,-8.38
2023-04-15 22:20:00,0.77
2023-04-15 23:30:00,6.15
2023-04-16 00:50:00,13.75
2023-04-16 02:00:00,20.63
2023-04-16 03:10:00,27.42
2023-04-16 04:20:00,33.17
2023-04-16 05:30:00,38.46
2023-04-16 06:40:00,42.9
2023-04-16 07:50:00,44.48
2023-04-16 09:00:00,42.46
2023-04-16 10:10:00,26.41
2023-04-16 11:20:00,1.23
2023-04-16 12:30:00,-7.37
2023-04-16 13:40:00,-21.01
2023-04-16 14:50:00,-34.68
2023-04-16 16:00:00,-42.52
2023-04-16 17:10:00,-47.43
2023-04-16 18:20:00,-47.07
2023-04-16 19:30:00,-39.32
2023-04-16 20:40:00,-26.63
2023-04-16 21:50:00,-17.41
2023-04-16 23:00:00,-9.18
2023-04-17 00:20:00,-0.17
2023-04-17 01:30:00,7.67
2023-04-17 02:40:00,14
2023-04-17 03:50:00,19.57
2023-04-17 05:00:00,24.19
2023-04-17 06:10:00,27.83
2023-04-17 07:20:00,30.53
2023-04-17 08:30:00,30.64
2023-04-17 09:40:00,28.34
2023-04-17 10:50:00,13.89
2023-04-17 12:00:00,-8.26
2023-04-17 13:10:00,-22.65
2023-04-17 14:20:00,-28.8
2023-04-17 15:30:00,-37.17
2023-04-17 16:40:00,-41.92
2023-04-17 17:50:00,-42.94
2023-04-17 19:00:00,-41.4
2023-04-17 20:10:00,-34.59
2023-04-17 21:20:00,-24.54
2023-04-17 22:30:00,-14.1
2023-04-17 23:40:00,-6.98
2023-04-18 01:00:00,-2.08
2023-04-18 02:10:00,1.64
2023-04-18 03:20:00,2.59
2023-04-18 04:30:00,5.51
2023-04-18 05:40:00,9.79
2023-04-18 06:50:00,13.33
2023-04-18 08:00:00,16.1
2023-04-18 09:10:00,17.44
2023-04-18 10:20:00,17.8
2023-04-18 11:30:00,17.36
2023-04-18 12:40:00,15.26
2023-04-18 13:50:00,10.23
2023-04-18 15:00:00,-0.4
2023-04-18 16:10:00,-2.43
2023-04-18 17:20:00,-1.47
2023-04-18 18:30:00,3.47
2023-04-18 19:40:00,10.41
2023-04-18 20:50:00,16.5
2023-04-18 22:00:00,21.25
2023-04-18 23:10:00,24.69
2023-04-19 00:30:00,29
2023-04-19 01:40:00,32.17
2023-04-19 02:50:00,34.06
2023-04-19 04:00:00,35.13
2023-04-19 05:10:00,36
2023-04-19 06:20:00,36.67
2023-04-19 07:30:00,37.19
2023-04-19 08:40:00,35.6
2023-04-19 10:20:00,19.59
2023-04-19 11:30:00,-5.79
2023-04-19 12:40:00,-26.1
2023-04-19 13:50:00,-32.21
2023-04-19 15:00:00,-41.01
2023-04-19 16:10:00,-48.08
2023-04-19 17:20:00,-50.77
2023-04-19 18:30:00,-47.99
2023-04-19 19:40:00,-38.2
2023-04-19 20:50:00,-30.04
2023-04-19 22:00:00,-21.71
2023-04-19 23:10:00,-14.56
2023-04-20 00:30:00,-7.44
2023-04-20 01:40:00,-1.8
2023-04-20 02:50:00,4.37
2023-04-20 04:00:00,9.26
2023-04-20 05:10:00,14.16
2023-04-20 06:20:00,19.62
2023-04-20 07:30:00,22.6
2023-04-20 08:40:00,22.75
2023-04-20 09:50:00,16.34
2023-04-20 11:00:00,-3.61
2023-04-20 12:10:00,-22.97
2023-04-20 13:20:00,-29.21
2023-04-20 14:30:00,-36.51
2023-04-20 15:40:00,-43.95
2023-04-20 16:50:00,-45.78
2023-04-20 18:00:00,-41.26
2023-04-20 19:10:00,-27.74
2023-04-20 20:20:00,-15.93
2023-04-20 21:30:00,-8.37
2023-04-20 22:40:00,-3.7
2023-04-20 23:50:00,0.92
2023-04-21 01:10:00,6.56
2023-04-21 02:20:00,10.95
2023-04-21 03:30:00,14.98
2023-04-21 04:40:00,17.16
2023-04-21 05:50:00,19.21
2023-04-21 07:00:00,20.32
2023-04-21 08:10:00,20.55
2023-04-21 09:20:00,20.55
