时间,伸缩量(mm)
2023-03-18 19:30:00,1617.45
2023-03-18 20:40:00,1617.62
2023-03-18 21:50:00,1617.73
2023-03-18 23:00:00,1617.92
2023-03-19 00:20:00,1618.25
2023-03-19 01:30:00,1618.64
2023-03-19 02:40:00,1619.11
2023-03-19 03:50:00,1619.47
2023-03-19 05:00:00,1619.88
2023-03-19 06:10:00,1620.43
2023-03-19 07:20:00,1620.85
2023-03-19 08:30:00,1621.13
2023-03-19 09:40:00,1621.35
2023-03-19 10:50:00,1621.43
2023-03-19 12:00:00,1621.35
2023-03-19 13:10:00,1620.08
2023-03-19 14:20:00,1619.25
2023-03-19 15:30:00,1618.66
2023-03-19 16:40:00,1618.31
2023-03-19 17:50:00,1618.2
2023-03-19 19:00:00,1618.06
2023-03-19 20:10:00,1618.72
2023-03-19 21:20:00,1619.71
2023-03-19 22:30:00,1620.24
2023-03-19 23:40:00,1620.59
2023-03-20 01:10:00,1621.15
2023-03-20 02:20:00,1621.53
2023-03-20 03:30:00,1621.86
2023-03-20 04:40:00,1622.06
2023-03-20 05:50:00,1622.28
2023-03-20 07:00:00,1622.64
2023-03-20 08:10:00,1622.64
2023-03-20 09:20:00,1622.61
2023-03-20 10:30:00,1621.61
2023-03-20 11:40:00,1620.59
2023-03-20 12:50:00,1619.14
2023-03-20 14:00:00,1617.45
2023-03-20 15:10:00,1616.01
2023-03-20 16:20:00,1615.1
2023-03-20 17:30:00,1614.6
2023-03-20 18:40:00,1614.58
2023-03-20 19:50:00,1615.43
2023-03-20 21:00:00,1615.82
2023-03-20 22:10:00,1616.1
2023-03-20 23:20:00,1616.4
2023-03-21 00:40:00,1616.79
2023-03-21 01:50:00,1617.2
2023-03-21 03:00:00,1617.62
2023-03-21 04:10:00,1618.03
2023-03-21 05:20:00,1618.47
2023-03-21 06:30:00,1618.99
2023-03-21 07:40:00,1619.3
2023-03-21 08:50:00,1619.44
2023-03-21 10:00:00,1617.53
2023-03-21 11:10:00,1616.4
2023-03-21 12:20:00,1614.59
2023-03-21 13:30:00,1605.51
2023-03-21 14:40:00,1591.04
2023-03-21 15:50:00,1584.27
2023-03-21 17:00:00,1583.06
2023-03-21 18:10:00,1583.44
2023-03-21 19:20:00,1584.5
2023-03-21 20:30:00,1584.8
2023-03-21 21:40:00,1585.11
2023-03-21 22:50:00,1585.58
2023-03-22 00:10:00,1586.35
2023-03-22 01:20:00,1589.33
2023-03-22 02:30:00,1593.55
2023-03-22 03:40:00,1596.65
2023-03-22 04:50:00,1599.33
2023-03-22 06:00:00,1600.6
2023-03-22 07:10:00,1601.95
2023-03-22 08:20:00,1602.56
2023-03-22 09:30:00,1602.97
2023-03-22 10:40:00,1603.14
2023-03-22 11:50:00,1603.25
2023-03-22 13:00:00,1603.33
2023-03-22 14:10:00,1603.5
2023-03-22 15:20:00,1603.52
2023-03-22 16:30:00,1603.64
2023-03-22 17:40:00,1603.75
2023-03-22 18:50:00,1604.05
2023-03-22 20:00:00,1604.27
2023-03-22 21:10:00,1604.57
2023-03-22 22:20:00,1605.55
2023-03-22 23:30:00,1605.91
2023-03-23 00:50:00,1606.54
2023-03-23 02:00:00,1606.98
2023-03-23 03:10:00,1607.54
2023-03-23 04:20:00,1607.75
2023-03-23 05:30:00,1607.95
2023-03-23 06:40:00,1608.14
2023-03-23 07:50:00,1608.3
2023-03-23 09:00:00,1608.36
2023-03-23 10:10:00,1608.25
2023-03-23 11:20:00,1608.14
2023-03-23 12:30:00,1608.06
2023-03-23 13:40:00,1608.06
2023-03-23 14:50:00,1608.25
2023-03-23 16:00:00,1608.39
2023-03-23 17:10:00,1608.56
2023-03-23 18:20:00,1608.69
2023-03-23 19:30:00,1608.92
2023-03-23 20:40:00,1609.33
2023-03-23 21:50:00,1609.72
2023-03-23 23:00:00,1610.08
2023-03-24 00:20:00,1610.41
2023-03-24 01:30:00,1610.71
2023-03-24 02:40:00,1611.12
2023-03-24 03:50:00,1611.56
2023-03-24 05:00:00,1612.01
2023-03-24 06:10:00,1612.62
2023-03-24 07:20:00,1613.83
2023-03-24 08:30:00,1614.8
2023-03-24 09:40:00,1615.58
2023-03-24 10:50:00,1615.8
2023-03-24 12:00:00,1615.83
2023-03-24 13:10:00,1615.96
2023-03-24 14:20:00,1616.02
2023-03-24 15:30:00,1616.16
2023-03-24 16:40:00,1616.33
2023-03-24 17:50:00,1616.52
2023-03-24 19:00:00,1616.91
2023-03-24 20:10:00,1617.6
2023-03-24 21:20:00,1618.15
2023-03-24 22:30:00,1618.65
2023-03-24 23:40:00,1619.15
2023-03-25 01:00:00,1619.62
2023-03-25 02:10:00,1619.97
2023-03-25 03:20:00,1620.25
2023-03-25 04:30:00,1620.55
2023-03-25 05:40:00,1621.16
2023-03-25 06:50:00,1621.55
2023-03-25 08:00:00,1621.66
2023-03-25 09:10:00,1621.69
2023-03-25 10:20:00,1621.74
2023-03-25 11:30:00,1621.49
2023-03-25 12:40:00,1621.08
2023-03-25 13:50:00,1620.89
2023-03-25 15:00:00,1620.5
2023-03-25 16:10:00,1620.19
2023-03-25 17:20:00,1620
2023-03-25 18:30:00,1619.92
2023-03-25 19:40:00,1619.89
2023-03-25 20:50:00,1619.86
2023-03-25 22:00:00,1619.83
2023-03-25 23:10:00,1619.83
2023-03-26 00:30:00,1619.83
2023-03-26 01:40:00,1619.97
2023-03-26 02:50:00,1620.14
2023-03-26 04:00:00,1620.3
2023-03-26 05:10:00,1620.5
2023-03-26 06:20:00,1620.66
2023-03-26 07:30:00,1620.86
2023-03-26 08:40:00,1620.97
2023-03-26 09:50:00,1620.47
2023-03-26 11:00:00,1619.36
2023-03-26 12:10:00,1618.86
2023-03-26 13:20:00,1618.5
2023-03-26 14:30:00,1618.03
2023-03-26 15:40:00,1617.61
2023-03-26 16:50:00,1617.2
2023-03-26 18:00:00,1617.06
2023-03-26 19:10:00,1617
2023-03-26 20:20:00,1617.17
2023-03-26 21:30:00,1617.81
2023-03-26 22:40:00,1618.19
2023-03-26 23:50:00,1618.58
2023-03-27 01:10:00,1618.88
2023-03-27 02:20:00,1619.05
2023-03-27 03:30:00,1619.21
2023-03-27 04:40:00,1619.41
2023-03-27 05:50:00,1619.57
2023-03-27 07:00:00,1619.82
2023-03-27 08:10:00,1619.96
2023-03-27 09:20:00,1619.77
2023-03-27 10:30:00,1617.78
2023-03-27 11:40:00,1616.87
2023-03-27 12:50:00,1615.62
2023-03-27 14:00:00,1614.16
2023-03-27 15:10:00,1613.41
2023-03-27 16:20:00,1612.99
2023-03-27 17:30:00,1612.69
2023-03-27 18:40:00,1612.72
2023-03-27 19:50:00,1613.61
2023-03-27 21:00:00,1614.02
2023-03-27 22:10:00,1614.29
2023-03-27 23:20:00,1614.6
2023-03-28 00:40:00,1614.9
2023-03-28 01:50:00,1615.21
2023-03-28 03:00:00,1615.48
2023-03-28 04:10:00,1615.76
2023-03-28 05:20:00,1616.17
2023-03-28 06:30:00,1616.64
2023-03-28 07:40:00,1616.92
2023-03-28 08:50:00,1617.28
2023-03-28 10:00:00,1617.28
2023-03-28 11:10:00,1616.53
2023-03-28 12:20:00,1615.31
2023-03-28 13:30:00,1614.51
2023-03-28 14:40:00,1613.68
2023-03-28 15:50:00,1612.79
2023-03-28 17:00:00,1612.21
2023-03-28 18:10:00,1612.12
2023-03-28 19:20:00,1612.32
2023-03-28 20:30:00,1612.87
2023-03-28 21:40:00,1613.29
2023-03-28 22:50:00,1613.48
2023-03-29 00:10:00,1613.73
2023-03-29 01:20:00,1613.98
2023-03-29 02:30:00,1614.25
2023-03-29 03:40:00,1614.53
2023-03-29 04:50:00,1614.83
2023-03-29 06:00:00,1615.19
2023-03-29 07:10:00,1615.6
2023-03-29 08:20:00,1615.85
2023-03-29 09:30:00,1615.96
2023-03-29 10:40:00,1615.58
2023-03-29 11:50:00,1614.22
2023-03-29 13:00:00,1613.45
2023-03-29 14:10:00,1612.69
2023-03-29 15:20:00,1612.06
2023-03-29 16:30:00,1611.48
2023-03-29 17:40:00,1611.2
2023-03-29 18:50:00,1611.09
2023-03-29 20:00:00,1611.84
2023-03-29 21:10:00,1612.42
2023-03-29 22:20:00,1612.75
2023-03-29 23:30:00,1613.02
2023-03-30 00:50:00,1613.38
2023-03-30 02:00:00,1613.8
2023-03-30 03:10:00,1614.15
2023-03-30 04:20:00,1614.6
2023-03-30 05:30:00,1615.2
2023-03-30 06:40:00,1615.98
2023-03-30 07:50:00,1616.23
2023-03-30 09:00:00,1616.14
2023-03-30 10:10:00,1614.1
2023-03-30 11:20:00,1613.13
2023-03-30 12:30:00,1611.6
2023-03-30 13:40:00,1602.86
2023-03-30 14:50:00,1584.53
2023-03-30 16:00:00,1576.91
2023-03-30 17:10:00,1575.84
2023-03-30 18:20:00,1576.08
2023-03-30 19:30:00,1577.41
2023-03-30 20:40:00,1578.07
2023-03-30 21:50:00,1578.85
2023-03-30 23:00:00,1580.31
2023-03-31 00:20:00,1585.98
2023-03-31 01:30:00,1590.61
2023-03-31 02:40:00,1593.57
2023-03-31 03:50:00,1596.13
2023-03-31 05:00:00,1598.69
2023-03-31 06:10:00,1601.07
2023-03-31 07:20:00,1602.54
2023-03-31 08:30:00,1602.81
2023-03-31 09:40:00,1602.34
2023-03-31 10:50:00,1600.54
2023-03-31 12:00:00,1599.27
2023-03-31 13:10:00,1597.5
2023-03-31 14:20:00,1593.45
2023-03-31 15:30:00,1588.29
2023-03-31 16:40:00,1585.66
2023-03-31 17:50:00,1583.72
2023-03-31 19:00:00,1583.92
2023-03-31 20:10:00,1585.02
2023-03-31 21:20:00,1585.49
2023-03-31 22:30:00,1585.8
2023-03-31 23:40:00,1586.21
2023-04-01 01:00:00,1586.85
2023-04-01 02:10:00,1587.65
2023-04-01 03:20:00,1588.69
2023-04-01 04:30:00,1590.41
2023-04-01 05:40:00,1594.22
2023-04-01 06:50:00,1597.15
2023-04-01 08:00:00,1598.45
2023-04-01 09:10:00,1597.76
2023-04-01 10:20:00,1595.96
2023-04-01 11:30:00,1594.05
2023-04-01 12:40:00,1585.53
2023-04-01 13:50:00,1569.24
2023-04-01 15:00:00,1561.13
2023-04-01 16:10:00,1557.06
2023-04-01 17:20:00,1555.48
2023-04-01 18:30:00,1555.53
2023-04-01 19:40:00,1557.09
2023-04-01 20:50:00,1557.64
2023-04-01 22:00:00,1558.8
2023-04-01 23:10:00,1563.7
2023-04-02 00:30:00,1571
2023-04-02 01:40:00,1575.17
2023-04-02 02:50:00,1578.09
2023-04-02 04:00:00,1580.44
2023-04-02 05:10:00,1582.49
2023-04-02 06:20:00,1583.66
2023-04-02 07:30:00,1584.37
2023-04-02 08:40:00,1584.62
2023-04-02 09:50:00,1584.54
2023-04-02 11:40:00,1581.72
2023-04-02 12:50:00,1580.06
2023-04-02 14:00:00,1577.51
2023-04-02 15:10:00,1572.89
2023-04-02 16:20:00,1571.01
2023-04-02 17:30:00,1569.91
2023-04-02 18:40:00,1569.68
2023-04-02 19:50:00,1570.43
2023-04-02 21:00:00,1571.15
2023-04-02 22:10:00,1571.34
2023-04-02 23:20:00,1571.68
2023-04-03 00:40:00,1572.03
2023-04-03 02:00:00,1572.39
2023-04-03 03:10:00,1573.28
2023-04-03 04:20:00,1574.21
2023-04-03 05:30:00,1575.04
2023-04-03 06:40:00,1576.18
2023-04-03 07:50:00,1577.36
2023-04-03 09:00:00,1577.64
2023-04-03 10:10:00,1576.06
2023-04-03 11:20:00,1575.37
2023-04-03 12:30:00,1574.34
2023-04-03 13:40:00,1573.62
2023-04-03 14:50:00,1573.01
2023-04-03 16:00:00,1572.17
2023-04-03 17:10:00,1571.79
2023-04-03 18:20:00,1571.73
2023-04-03 19:30:00,1572.87
2023-04-03 20:40:00,1573.39
2023-04-03 21:50:00,1573.75
2023-04-03 23:00:00,1574.22
2023-04-04 00:20:00,1574.91
2023-04-04 01:30:00,1575.48
2023-04-04 02:40:00,1576.09
2023-04-04 03:50:00,1576.67
2023-04-04 05:00:00,1577.22
2023-04-04 06:10:00,1577.67
2023-04-04 07:20:00,1578.22
2023-04-04 08:30:00,1578.94
2023-04-04 09:40:00,1579.79
2023-04-04 10:50:00,1580.35
2023-04-04 12:00:00,1581.21
2023-04-04 13:10:00,1583.17
2023-04-04 14:20:00,1584.17
2023-04-04 15:30:00,1584.53
2023-04-04 16:40:00,1584.58
2023-04-04 17:50:00,1584.8
2023-04-04 19:00:00,1585.3
2023-04-04 20:10:00,1587.43
2023-04-04 21:20:00,1588.81
2023-04-04 22:30:00,1589.59
2023-04-04 23:40:00,1591.08
2023-04-05 01:00:00,1593.04
2023-04-05 02:10:00,1594.03
2023-04-05 03:20:00,1594.42
2023-04-05 04:30:00,1594.67
2023-04-05 05:40:00,1594.83
2023-04-05 06:50:00,1595.11
2023-04-05 08:00:00,1595.3
2023-04-05 09:10:00,1595.33
2023-04-05 10:20:00,1595.38
2023-04-05 11:30:00,1595.36
2023-04-05 12:40:00,1595.27
2023-04-05 13:50:00,1595.58
2023-04-05 15:00:00,1596.9
2023-04-05 16:10:00,1597.4
2023-04-05 17:20:00,1597.79
2023-04-05 18:30:00,1598.56
2023-04-05 19:40:00,1598.95
2023-04-05 20:50:00,1599.34
2023-04-05 22:00:00,1599.67
2023-04-05 23:10:00,1600.3
2023-04-06 00:30:00,1601.9
2023-04-06 01:40:00,1603.78
2023-04-06 02:50:00,1605.44
2023-04-06 04:00:00,1606.68
2023-04-06 05:10:00,1607.8
2023-04-06 06:20:00,1608.88
2023-04-06 07:30:00,1609.57
2023-04-06 08:40:00,1609.71
2023-04-06 09:50:00,1608.55
2023-04-06 11:00:00,1607.11
2023-04-06 12:10:00,1605.78
2023-04-06 13:20:00,1603.04
2023-04-06 14:30:00,1591.54
2023-04-06 15:40:00,1583.11
2023-04-06 16:50:00,1580.93
2023-04-06 18:00:00,1580.6
2023-04-06 19:10:00,1582.23
2023-04-06 20:20:00,1583.25
2023-04-06 21:30:00,1584
2023-04-06 22:40:00,1585.8
2023-04-06 23:50:00,1590.63
2023-04-07 01:10:00,1596.22
2023-04-07 02:20:00,1599.78
2023-04-07 03:30:00,1602.68
2023-04-07 04:40:00,1605.38
2023-04-07 05:50:00,1608.09
2023-04-07 07:00:00,1610.08
2023-04-07 08:10:00,1610.74
2023-04-07 09:20:00,1611.02
2023-04-07 10:30:00,1611.13
2023-04-07 11:40:00,1610.07
2023-04-07 12:50:00,1609.52
2023-04-07 14:00:00,1608.96
2023-04-07 15:10:00,1608.24
2023-04-07 16:20:00,1607.52
2023-04-07 17:30:00,1607.27
2023-04-07 18:40:00,1607.19
2023-04-07 19:50:00,1607.25
2023-04-07 21:00:00,1607.89
2023-04-07 22:10:00,1608.49
2023-04-07 23:20:00,1608.82
2023-04-08 00:40:00,1609.18
2023-04-08 01:50:00,1609.34
2023-04-08 03:00:00,1609.59
2023-04-08 04:10:00,1609.81
2023-04-08 05:20:00,1610.14
2023-04-08 06:30:00,1610.48
2023-04-08 07:40:00,1610.76
2023-04-08 08:50:00,1610.86
2023-04-08 10:00:00,1610.64
2023-04-08 11:10:00,1609.42
2023-04-08 12:20:00,1608.64
2023-04-08 13:30:00,1607.64
2023-04-08 14:40:00,1605.84
2023-04-08 15:50:00,1600.53
2023-04-08 17:00:00,1595.63
2023-04-08 18:10:00,1594.55
2023-04-08 19:20:00,1595.05
2023-04-08 20:30:00,1595.82
2023-04-08 21:40:00,1596.24
2023-04-08 22:50:00,1596.73
2023-04-09 00:10:00,1597.7
2023-04-09 01:20:00,1598.53
2023-04-09 02:30:00,1599.46
2023-04-09 03:40:00,1600.4
2023-04-09 04:50:00,1601.75
2023-04-09 06:00:00,1603.35
2023-04-09 07:10:00,1604.88
2023-04-09 08:20:00,1605.32
2023-04-09 09:30:00,1604.54
2023-04-09 10:40:00,1602.79
2023-04-09 11:50:00,1601.41
2023-04-09 13:00:00,1596.78
2023-04-09 14:10:00,1581.2
2023-04-09 15:20:00,1571.24
2023-04-09 16:30:00,1567.36
2023-04-09 17:40:00,1566.67
2023-04-09 18:50:00,1568.05
2023-04-09 20:00:00,1569.08
2023-04-09 21:10:00,1569.68
2023-04-09 22:20:00,1571.31
2023-04-09 23:30:00,1575.57
2023-04-10 00:50:00,1580.42
2023-04-10 02:00:00,1584.34
2023-04-10 03:10:00,1587.35
2023-04-10 04:20:00,1589.72
2023-04-10 05:30:00,1592.24
2023-04-10 06:40:00,1594.51
2023-04-10 07:50:00,1595.64
2023-04-10 09:00:00,1595.69
2023-04-10 10:10:00,1593.48
2023-04-10 11:20:00,1591.93
2023-04-10 12:30:00,1585.58
2023-04-10 13:40:00,1569.74
2023-04-10 14:50:00,1558.78
2023-04-10 16:00:00,1553.7
2023-04-10 17:10:00,1552.46
2023-04-10 18:20:00,1552.32
2023-04-10 19:30:00,1554.39
2023-04-10 20:40:00,1557.35
2023-04-10 21:50:00,1563.35
2023-04-10 23:00:00,1570.1
2023-04-11 00:20:00,1575.74
2023-04-11 01:30:00,1579.3
2023-04-11 02:40:00,1582
2023-04-11 03:50:00,1584.36
2023-04-11 05:00:00,1586.68
2023-04-11 06:10:00,1588.28
2023-04-11 07:20:00,1589.44
2023-04-11 08:30:00,1589.8
2023-04-11 09:40:00,1589.44
2023-04-11 10:50:00,1587.51
2023-04-11 12:00:00,1585.79
2023-04-11 13:10:00,1574.8
2023-04-11 14:20:00,1559.17
2023-04-11 15:30:00,1551.31
2023-04-11 16:40:00,1547.59
2023-04-11 17:50:00,1546.65
2023-04-11 19:00:00,1547.62
2023-04-11 20:10:00,1550.73
2023-04-11 21:20:00,1555.23
2023-04-11 22:30:00,1561.04
2023-04-11 23:40:00,1566.73
2023-04-12 01:00:00,1571.4
2023-04-12 02:10:00,1574.52
2023-04-12 03:20:00,1577.71
2023-04-12 04:30:00,1580.64
2023-04-12 05:40:00,1583.26
2023-04-12 06:50:00,1585.36
2023-04-12 08:00:00,1586.11
2023-04-12 09:10:00,1586.22
2023-04-12 10:20:00,1584.58
2023-04-12 11:30:00,1584.09
2023-04-12 12:40:00,1583.78
2023-04-12 13:50:00,1585.19
2023-04-12 15:00:00,1585.94
2023-04-12 16:10:00,1586.24
2023-04-12 17:20:00,1586.46
2023-04-12 18:30:00,1586.76
2023-04-12 19:40:00,1587.26
2023-04-12 20:50:00,1587.76
2023-04-12 22:00:00,1588.23
2023-04-12 23:10:00,1588.86
2023-04-13 00:30:00,1589.63
2023-04-13 01:40:00,1590.36
2023-04-13 02:50:00,1591.12
2023-04-13 04:00:00,1591.96
2023-04-13 05:10:00,1592.93
2023-04-13 06:20:00,1593.92
2023-04-13 07:30:00,1594.62
2023-04-13 08:40:00,1594.7
2023-04-13 09:50:00,1593.64
2023-04-13 11:00:00,1593.03
2023-04-13 12:10:00,1592.62
2023-04-13 13:20:00,1592.53
2023-04-13 14:30:00,1592.48
2023-04-13 15:40:00,1592.48
2023-04-13 16:50:00,1592.34
2023-04-13 18:00:00,1592.25
2023-04-13 19:10:00,1592.2
2023-04-13 20:20:00,1592.42
2023-04-13 21:30:00,1592.92
2023-04-13 22:40:00,1593.5
2023-04-13 23:50:00,1593.92
2023-04-14 01:10:00,1594.19
2023-04-14 02:20:00,1594.38
2023-04-14 03:30:00,1594.6
2023-04-14 04:40:00,1594.8
2023-04-14 05:50:00,1594.99
2023-04-14 07:00:00,1595.16
2023-04-14 08:10:00,1595.21
2023-04-14 09:20:00,1595.24
2023-04-14 10:30:00,1595.24
2023-04-14 11:40:00,1595.27
2023-04-14 12:50:00,1593.94
2023-04-14 14:00:00,1592.44
2023-04-14 15:10:00,1591.02
2023-04-14 16:20:00,1589.81
2023-04-14 17:30:00,1589.12
2023-04-14 18:40:00,1588.95
2023-04-14 20:00:00,1590.03
2023-04-14 21:10:00,1590.56
2023-04-14 22:20:00,1590.91
2023-04-14 23:30:00,1591.33
2023-04-15 00:50:00,1591.8
2023-04-15 02:00:00,1592.44
2023-04-15 03:10:00,1593.16
2023-04-15 04:20:00,1593.9
2023-04-15 05:30:00,1594.59
2023-04-15 06:40:00,1595.36
2023-04-15 07:50:00,1595.64
2023-04-15 09:00:00,1595.11
2023-04-15 10:10:00,1593.53
2023-04-15 11:20:00,1592.15
2023-04-15 12:30:00,1588.91
2023-04-15 13:40:00,1569.63
2023-04-15 14:50:00,1557.62
2023-04-15 16:10:00,1552.28
2023-04-15 17:20:00,1550.89
2023-04-15 18:30:00,1550.78
2023-04-15 19:40:00,1552.64
2023-04-15 20:50:00,1554.35
2023-04-15 22:00:00,1558.47
2023-04-15 23:10:00,1564.16
2023-04-16 00:30:00,1570.19
2023-04-16 01:40:00,1574.97
2023-04-16 02:50:00,1578.83
2023-04-16 04:00:00,1582.65
2023-04-16 05:10:00,1585.94
2023-04-16 06:20:00,1588.91
2023-04-16 07:30:00,1590.54
2023-04-16 08:40:00,1590.59
2023-04-16 09:50:00,1588.32
2023-04-16 11:00:00,1586.3
2023-04-16 12:10:00,1571.41
2023-04-16 13:20:00,1556.29
2023-04-16 14:30:00,1546.44
2023-04-16 15:40:00,1539.26
2023-04-16 16:50:00,1535.58
2023-04-16 18:00:00,1534.8
2023-04-16 19:10:00,1536.22
2023-04-16 20:20:00,1539.53
2023-04-16 21:30:00,1545.4
2023-04-16 22:40:00,1552.54
2023-04-16 23:50:00,1558.72
2023-04-17 01:10:00,1563.31
2023-04-17 02:20:00,1566.71
2023-04-17 03:30:00,1569.73
2023-04-17 04:40:00,1572.28
2023-04-17 05:50:00,1574.41
2023-04-17 07:00:00,1576.51
2023-04-17 08:10:00,1577.04
2023-04-17 09:20:00,1576.93
2023-04-17 10:30:00,1575.12
2023-04-17 11:40:00,1573.54
2023-04-17 12:50:00,1568.23
2023-04-17 14:00:00,1555.44
2023-04-17 15:10:00,1546.57
2023-04-17 16:20:00,1541.71
2023-04-17 17:30:00,1540.24
2023-04-17 18:40:00,1540.08
2023-04-17 19:50:00,1541.43
2023-04-17 21:00:00,1542.59
2023-04-17 22:10:00,1543.42
2023-04-17 23:20:00,1545.57
2023-04-18 00:40:00,1549.42
2023-04-18 01:50:00,1551.74
2023-04-18 03:00:00,1552.71
2023-04-18 04:10:00,1554.73
2023-04-18 05:20:00,1557.63
2023-04-18 06:30:00,1560.75
2023-04-18 07:40:00,1562.61
2023-04-18 08:50:00,1563.66
2023-04-18 10:00:00,1564.24
2023-04-18 11:10:00,1564.32
2023-04-18 12:20:00,1563.54
2023-04-18 13:30:00,1562.9
2023-04-18 14:40:00,1561.93
2023-04-18 15:50:00,1561.57
2023-04-18 17:00:00,1561.4
2023-04-18 18:10:00,1562.59
2023-04-18 19:20:00,1563.56
2023-04-18 20:30:00,1564.2
2023-04-18 21:40:00,1564.67
2023-04-18 22:50:00,1565.11
2023-04-19 00:10:00,1565.8
2023-04-19 01:20:00,1566.66
2023-04-19 02:30:00,1567.93
2023-04-19 03:40:00,1569.12
2023-04-19 04:50:00,1570.27
2023-04-19 06:00:00,1571.32
2023-04-19 07:10:00,1572.18
2023-04-19 08:20:00,1572.38
2023-04-19 10:00:00,1570.33
2023-04-19 11:10:00,1569.05
2023-04-19 12:20:00,1565.61
2023-04-19 13:30:00,1549.03
2023-04-19 14:40:00,1537.49
2023-04-19 15:50:00,1530.28
2023-04-19 17:00:00,1528.26
2023-04-19 18:10:00,1528.35
2023-04-19 19:20:00,1531.69
2023-04-19 20:30:00,1537.56
2023-04-19 21:40:00,1542.29
2023-04-19 22:50:00,1546.4
2023-04-20 00:10:00,1550.41
2023-04-20 01:20:00,1553.47
2023-04-20 02:30:00,1557.45
2023-04-20 03:40:00,1561.09
2023-04-20 04:50:00,1563.71
2023-04-20 06:00:00,1566.42
2023-04-20 07:10:00,1568.77
2023-04-20 08:20:00,1569.32
2023-04-20 09:30:00,1568.18
2023-04-20 10:40:00,1566.52
2023-04-20 11:50:00,1563.8
2023-04-20 13:00:00,1551.48
2023-04-20 14:10:00,1540.76
2023-04-20 15:20:00,1533.24
2023-04-20 16:30:00,1530.6
2023-04-20 17:40:00,1530.66
2023-04-20 18:50:00,1533.23
2023-04-20 20:00:00,1535.47
2023-04-20 21:10:00,1538.68
2023-04-20 22:20:00,1542.69
2023-04-20 23:30:00,1546.7
2023-04-21 00:50:00,1550.88
2023-04-21 02:00:00,1553.91
2023-04-21 03:10:00,1556.56
2023-04-21 04:20:00,1557.99
2023-04-21 05:30:00,1559.23
2023-04-21 06:40:00,1560.2
2023-04-21 07:50:00,1560.68
2023-04-21 09:00:00,1560.87
