时间,风向(°)
2023-04-07 04:01:00,359
2023-04-07 05:18:00,140
2023-04-07 06:35:00,130
2023-04-07 07:53:00,124
2023-04-07 09:11:00,146
2023-04-07 10:28:00,125
2023-04-07 11:45:00,179
2023-04-07 13:02:00,128
2023-04-07 14:20:00,197
2023-04-07 15:36:00,234
2023-04-07 16:54:00,212.4
2023-04-07 18:10:00,183.0667
2023-04-07 19:28:00,164
2023-04-07 20:48:00,183
2023-04-07 22:06:00,181.4333
2023-04-07 23:23:00,140.6
2023-04-08 00:41:00,268.25
2023-04-08 01:58:00,16
2023-04-08 03:16:00,345
2023-04-08 04:33:00,320
2023-04-08 05:53:00,321
2023-04-08 07:11:00,306.8
2023-04-08 08:28:00,107.6
2023-04-08 09:45:00,316.25
2023-04-08 11:01:00,338.1333
2023-04-08 12:18:00,331.8667
2023-04-08 13:35:00,81.9
2023-04-08 14:52:00,263.0167
2023-04-08 16:09:00,178.75
2023-04-08 17:27:00,201
2023-04-08 18:43:00,190.4333
2023-04-08 20:00:00,175.2
2023-04-08 21:16:00,146.8
2023-04-08 22:33:00,161.6
2023-04-08 23:50:00,119
2023-04-09 01:09:00,312.8667
2023-04-09 02:26:00,139.1667
2023-04-09 03:45:00,343
2023-04-09 05:02:00,326
2023-04-09 06:19:00,358
2023-04-09 07:36:00,339
2023-04-09 08:54:00,346
2023-04-09 10:11:00,332
2023-04-09 11:30:00,330
2023-04-09 12:47:00,166
2023-04-09 14:06:00,137
2023-04-09 15:22:00,178
2023-04-09 16:40:00,185.3167
2023-04-09 17:58:00,205
2023-04-09 19:15:00,196
2023-04-09 20:31:00,176
2023-04-09 21:51:00,140.3
2023-04-09 23:08:00,208.0333
2023-04-10 00:30:00,325.2833
2023-04-10 01:49:00,325
2023-04-10 03:05:00,329.15
2023-04-10 04:22:00,301
2023-04-10 05:40:00,348.35
2023-04-10 06:56:00,11.4667
2023-04-10 08:15:00,138.1667
2023-04-10 09:31:00,326.4833
2023-04-10 10:48:00,214.9
2023-04-10 12:08:00,55.6667
2023-04-10 13:26:00,215.6833
2023-04-10 14:44:00,116.8
2023-04-10 16:01:00,49.6667
2023-04-10 17:18:00,210
2023-04-10 18:35:00,201
2023-04-10 19:51:00,224.2
2023-04-10 21:09:00,232
2023-04-10 22:26:00,186
2023-04-10 23:46:00,308
2023-04-11 01:04:00,285.3167
2023-04-11 02:20:00,340.85
2023-04-11 03:38:00,342
2023-04-11 04:56:00,350
2023-04-11 06:14:00,2
2023-04-11 07:32:00,340
2023-04-11 08:49:00,13
2023-04-11 10:07:00,320
2023-04-11 11:24:00,15
2023-04-11 12:40:00,8
2023-04-11 13:58:00,359
2023-04-11 15:15:00,328
2023-04-11 16:31:00,354
2023-04-11 17:50:00,149
2023-04-11 19:07:00,220
2023-04-11 20:24:00,243
2023-04-11 21:41:00,344
2023-04-11 22:59:00,338.0333
2023-04-12 00:17:00,91.4667
2023-04-12 01:37:00,222
2023-04-12 02:57:00,255.2
2023-04-12 04:15:00,344.75
2023-04-12 05:33:00,233.3833
2023-04-12 06:50:00,344.55
2023-04-12 08:08:00,292.2
2023-04-12 09:24:00,6.3833
2023-04-12 10:41:00,342.6167
2023-04-12 11:58:00,320.8667
2023-04-12 13:14:00,233
2023-04-12 14:31:00,286
2023-04-12 15:48:00,248
2023-04-12 17:04:00,335
2023-04-12 18:21:00,149
2023-04-12 19:38:00,206
2023-04-12 20:54:00,202.2667
2023-04-12 22:11:00,71
2023-04-12 23:28:00,344
2023-04-13 00:47:00,5
2023-04-13 02:03:00,343
2023-04-13 03:20:00,359
2023-04-13 04:37:00,316
2023-04-13 05:54:00,340
2023-04-13 07:11:00,11
2023-04-13 08:28:00,345
2023-04-13 09:45:00,196
2023-04-13 11:02:00,347.25
2023-04-13 12:19:00,347.6667
2023-04-13 13:35:00,343.55
2023-04-13 14:53:00,275
2023-04-13 16:10:00,340
2023-04-13 17:26:00,340.3667
2023-04-13 18:43:00,1
2023-04-13 20:01:00,353
2023-04-13 21:17:00,17
2023-04-13 22:34:00,340
2023-04-13 23:51:00,318.5667
2023-04-14 01:09:00,333.7333
2023-04-14 02:25:00,218.3
2023-04-14 03:42:00,326.55
2023-04-14 04:59:00,228.05
2023-04-14 06:16:00,339.2
2023-04-14 07:34:00,183.6
2023-04-14 08:50:00,352.3333
2023-04-14 10:08:00,13
2023-04-14 11:28:00,336
2023-04-14 12:45:00,1.05
2023-04-14 14:02:00,357
2023-04-14 15:19:00,358
2023-04-14 16:37:00,163
2023-04-14 17:53:00,196
2023-04-14 19:10:00,216
2023-04-14 20:27:00,337
2023-04-14 21:43:00,334
2023-04-14 23:02:00,337
2023-04-15 00:21:00,350.0667
2023-04-15 01:39:00,306.3333
2023-04-15 02:55:00,339.45
2023-04-15 04:14:00,321.65
2023-04-15 05:33:00,118.2333
2023-04-15 06:49:00,359
2023-04-15 08:07:00,349.55
2023-04-15 09:25:00,14.6667
2023-04-15 10:44:00,2
2023-04-15 12:01:00,215
2023-04-15 13:18:00,133.6
2023-04-15 14:34:00,249.2167
2023-04-15 15:51:00,259.45
2023-04-15 17:08:00,230.2833
2023-04-15 18:24:00,224.3833
2023-04-15 19:41:00,154.3
2023-04-15 20:58:00,252
2023-04-15 22:18:00,329.95
2023-04-15 23:35:00,353
2023-04-16 00:53:00,341
2023-04-16 02:10:00,323.9167
2023-04-16 03:27:00,342.2
2023-04-16 04:44:00,336
2023-04-16 06:01:00,2
2023-04-16 07:17:00,344
2023-04-16 08:34:00,335
2023-04-16 09:52:00,333.5
2023-04-16 11:08:00,350
2023-04-16 12:26:00,337.6
2023-04-16 13:43:00,18.6
2023-04-16 14:59:00,149.6667
2023-04-16 16:17:00,131
2023-04-16 17:56:00,173.7333
2023-04-16 21:02:00,154.5
2023-04-16 23:49:00,242.5833
2023-04-17 03:28:00,308.2833
2023-04-17 04:44:00,18.7667
2023-04-17 06:03:00,118.4
2023-04-17 07:47:00,64
2023-04-17 09:04:00,301.1333
2023-04-17 10:31:00,337.6
2023-04-17 11:50:00,334
2023-04-17 13:06:00,328.5
2023-04-17 14:25:00,335
2023-04-17 15:42:00,1
2023-04-17 17:01:00,50
2023-04-18 01:15:00,108
2023-04-18 02:32:00,354
2023-04-18 03:48:00,319
2023-04-18 05:05:00,13
2023-04-18 06:22:00,342
2023-04-18 07:38:00,354
2023-04-18 08:55:00,13.85
2023-04-18 10:12:00,353
2023-04-18 11:29:00,356
2023-04-18 12:46:00,323
2023-04-18 14:02:00,356
2023-04-18 15:19:00,15
2023-04-18 16:36:00,16
2023-04-18 17:53:00,26
2023-04-18 19:10:00,353
2023-04-18 20:27:00,359
2023-04-18 21:43:00,232
2023-04-18 23:02:00,352
2023-04-19 00:20:00,3
2023-04-19 01:38:00,234
2023-04-19 02:55:00,167.95
2023-04-19 04:12:00,332.1167
2023-04-19 05:31:00,267.9833
2023-04-19 06:47:00,190.75
2023-04-19 08:04:00,336.8333
2023-04-19 09:21:00,85.5667
2023-04-19 10:37:00,313.4667
2023-04-19 11:54:00,5
2023-04-19 13:23:00,351
2023-04-19 14:42:00,310
2023-04-19 16:00:00,323
2023-04-19 17:18:00,315
2023-04-19 18:36:00,208.95
2023-04-19 19:54:00,175
2023-04-19 21:12:00,184
2023-04-19 22:31:00,159.85
2023-04-19 23:49:00,27.9667
2023-04-20 01:09:00,208
2023-04-20 02:27:00,337
2023-04-20 03:46:00,325
2023-04-20 05:04:00,351.3667
2023-04-20 06:22:00,331
2023-04-20 07:40:00,182
2023-04-20 08:58:00,352
2023-04-20 10:17:00,6
2023-04-20 11:35:00,346
2023-04-20 12:53:00,343
2023-04-20 14:12:00,317
2023-04-20 15:30:00,335
2023-04-20 16:49:00,219
2023-04-20 18:07:00,201.3333
2023-04-20 19:26:00,172
2023-04-20 20:44:00,159
2023-04-20 22:02:00,125.2667
2023-04-20 23:21:00,345
2023-04-21 00:39:00,352
2023-04-21 01:56:00,334.9833
2023-04-21 03:14:00,346.9667
2023-04-21 04:30:00,182.6
2023-04-21 05:47:00,325.9167
2023-04-21 07:05:00,350.6
2023-04-21 08:22:00,1
2023-04-21 09:40:00,15.5
